"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRC24","OUT049",2514.31223197699
"NCS18","OUT017",1798.58027855841
"FDD16","OUT017",1339.32182965588
"NCV18","OUT013",1366.62374515803
"FDX07","OUT046",2991.05540535891
"NCZ05","OUT027",3093.8734546714
"NCI31","OUT013",641.654884172393
"FDK14","OUT049",1441.54479387731
"NCR06","OUT045",663.162691542772
"NCF54","OUT049",2835.97138522102
"DRG23","OUT010",496.216926578717
"FDD53","OUT046",753.745402231886
"NCM31","OUT027",3669.32201513221
"FDT16","OUT017",4251.93164979023
"FDR40","OUT035",1482.99695198135
"DRG25","OUT017",3027.21647735793
"FDT10","OUT035",1184.84359635192
"FDY32","OUT013",2638.13082222703
"FDN50","OUT035",1684.18834926189
"FDZ35","OUT019",-158.894247325394
"NCP54","OUT045",1865.01698887356
"NCD07","OUT035",1908.63591889821
"FDS02","OUT018",2875.66237934898
"DRN59","OUT018",518.734410775963
"DRB24","OUT013",2508.35624136074
"FDP37","OUT027",3450.85667575632
"DRB01","OUT018",2721.86194006647
"FDR47","OUT046",3121.23379344904
"NCM31","OUT010",358.366637784773
"NCF06","OUT027",5504.21503927909
"NCV17","OUT027",3499.84729994678
"FDS10","OUT049",2944.56659955706
"FDN52","OUT035",1568.77808480597
"FDZ48","OUT013",1833.19655591877
"FDJ48","OUT049",4005.59231467714
"DRB13","OUT027",4502.70025468696
"FDV59","OUT017",3534.65261181975
"FDL32","OUT035",1952.98429835547
"FDZ12","OUT035",2411.42243536395
"NCR06","OUT027",2146.99758168007
"FDP51","OUT017",2047.38022330732
"FDY22","OUT013",2332.35668497263
"FDZ38","OUT049",2838.32741043824
"NCO54","OUT035",1044.41139437501
"FDR23","OUT035",2936.64904947187
"FDM38","OUT049",1037.56019296457
"FDS25","OUT013",1842.82462476889
"FDZ22","OUT013",1383.72029198971
"FDZ20","OUT019",2133.29503165816
"FDD45","OUT010",-366.556151393149
"FDN03","OUT049",4065.47615605259
"NCW30","OUT046",4061.44331515828
"FDY24","OUT027",2400.71052237366
"FDJ26","OUT019",1481.17712181611
"FDM15","OUT049",2579.0941694745
"NCW54","OUT027",2381.22971766118
"FDA23","OUT045",1551.58230929382
"FDA39","OUT019",-1181.69380045155
"FDZ12","OUT017",2401.21307165564
"NCB42","OUT046",1844.824361864
"FDL16","OUT046",774.694521456055
"FDO24","OUT019",655.301562101739
"NCP42","OUT046",3064.48675834365
"FDR19","OUT018",2105.57446004144
"DRL01","OUT045",3635.60851637294
"FDV37","OUT046",3197.56114027598
"FDI41","OUT010",502.795897376146
"FDF58","OUT049",1139.91232363652
"NCF43","OUT018",1977.64223060374
"FDN02","OUT049",3341.27126431019
"NCP41","OUT035",1851.18940910228
"NCY17","OUT027",2178.17959495722
"FDL58","OUT027",5645.9719565453
"NCA30","OUT027",4398.81558164688
"FDE46","OUT018",2141.1646591859
"FDY38","OUT035",3819.02384941324
"NCH29","OUT027",2972.04333944095
"FDO20","OUT045",3961.57935665308
"FDP44","OUT018",1412.72945856923
"FDM02","OUT027",2916.06399055802
"FDJ14","OUT027",2778.74751478187
"FDH04","OUT010",-403.064233282614
"DRK23","OUT046",3967.39735460844
"NCW05","OUT046",1676.09812343008
"FDF12","OUT049",2439.29628608541
"FDL51","OUT019",1516.13453609623
"FDN03","OUT018",3702.5389517647
"DRJ37","OUT049",2486.10244946308
"FDM12","OUT019",1138.89367511649
"FDA16","OUT045",3442.61040430384
"NCB07","OUT017",3196.29563731085
"NCI17","OUT019",-385.661648063166
"FDR51","OUT046",2423.91189381658
"FDJ55","OUT045",3545.96067776509
"NCZ17","OUT013",673.455443842267
"FDU25","OUT013",1025.64449204623
"NCG18","OUT045",1590.6104871961
"DRM11","OUT017",4161.54996609744
"FDH16","OUT035",1615.59031736076
"FDZ04","OUT018",747.281656212928
"NCX53","OUT035",2412.60562075577
"FDX38","OUT027",2313.63660630713
"FDX09","OUT046",2825.52566497457
"NCW05","OUT018",1403.84106350488
"NCS41","OUT017",3016.97635725101
"FDI26","OUT046",2843.07683009687
"NCZ41","OUT027",3427.33081963412
"NCK06","OUT046",1950.27759847571
"FDX23","OUT027",3001.43039288934
"NCA42","OUT046",2511.78357002539
"FDC20","OUT049",1017.39786254802
"DRC49","OUT018",2008.00606396742
"FDX01","OUT013",1901.30685800775
"FDC08","OUT045",3545.79416281772
"FDC02","OUT017",4166.62284385072
"FDK10","OUT045",2833.19156552689
"DRC24","OUT013",2469.28615253504
"FDW16","OUT019",-363.011502467346
"NCU06","OUT018",3305.36312511351
"DRA59","OUT045",2878.47507853256
"FDR24","OUT019",-401.910079890969
"DRL35","OUT018",449.518090056235
"FDA49","OUT013",1422.54101657476
"NCC55","OUT046",620.825364811908
"DRD24","OUT019",398.034448157545
"NCE55","OUT049",2872.1664898846
"FDT33","OUT045",2672.59971823066
"NCT53","OUT013",2630.26465995986
"FDS26","OUT046",4101.61792491801
"FDL22","OUT018",1194.85257514142
"FDP44","OUT017",1815.60526107471
"FDC52","OUT018",2174.96035127986
"FDI53","OUT010",685.745351001402
"FDZ23","OUT046",3018.44318047677
"NCT18","OUT013",2914.29069160942
"FDR13","OUT046",1912.68254464151
"FDB09","OUT010",110.349763967337
"FDZ60","OUT013",1754.48912668394
"FDB11","OUT046",3565.09522567352
"FDC10","OUT018",1662.4734719199
"FDW56","OUT035",3229.1717138906
"FDK14","OUT027",2804.50437638079
"DRE27","OUT027",2966.38336368808
"FDA38","OUT017",3908.07941864451
"FDT11","OUT045",2994.81177754481
"FDP15","OUT035",4189.17818712206
"FDV27","OUT035",1604.63461935507
"FDS36","OUT027",3226.92506595735
"FDY40","OUT027",2290.82461427925
"NCF19","OUT049",923.788361397515
"FDF53","OUT045",2870.99859882635
"FDS14","OUT027",3961.74905920629
"FDE56","OUT046",1091.04046328956
"FDZ19","OUT035",2974.83619776192
"FDZ46","OUT013",1815.65970040774
"FDR16","OUT046",3393.49529033339
"FDG29","OUT018",441.785923319071
"NCE30","OUT017",3452.41162573026
"FDZ40","OUT046",899.649776555057
"FDG58","OUT018",2237.93022781262
"DRH03","OUT013",1551.78524139582
"FDZ47","OUT045",1563.55204309988
"FDV04","OUT018",2257.56483007767
"FDZ10","OUT018",1729.99055131467
"FDG46","OUT017",1949.79293860546
"NCF07","OUT045",1516.98204507246
"FDY44","OUT035",3289.41203330557
"FDB21","OUT013",3837.23164041107
"FDS20","OUT035",3055.4451468584
"FDS49","OUT049",1390.19197979909
"FDX55","OUT027",4919.89173479871
"NCQ02","OUT018",2680.13486832185
"FDR25","OUT013",4208.72645038407
"DRG39","OUT045",841.842313616564
"FDB46","OUT046",3403.65953097624
"NCC30","OUT018",2559.2739214098
"FDE58","OUT035",2048.77417792497
"FDC05","OUT019",1282.39117648058
"FDY15","OUT046",2544.8353911524
"FDG14","OUT046",2445.55816262768
"FDL08","OUT049",3939.1466116151
"FDQ47","OUT013",647.819583957866
"FDN12","OUT035",1893.17267779925
"FDW10","OUT013",2863.92231917625
"FDD02","OUT035",2018.26886246427
"FDX35","OUT010",1766.21626770669
"FDT35","OUT046",2755.31806109778
"DRN47","OUT019",988.35658985553
"FDB11","OUT010",1667.78402633572
"FDN20","OUT045",2644.20260139695
"FDB59","OUT035",3315.56481739929
"FDJ58","OUT045",2721.7981142228
"FDU60","OUT046",2737.20199050424
"FDS03","OUT049",1194.33254834492
"FDU40","OUT019",1185.01028985568
"DRH15","OUT049",853.989916592323
"FDD04","OUT027",3756.59450091007
"FDQ01","OUT046",4010.50610464802
"FDF28","OUT035",2168.1979574689
"FDD22","OUT010",-106.083037674335
"FDY19","OUT046",1898.63083341807
"FDN33","OUT035",1657.42698571824
"FDV36","OUT035",2154.85266904819
"FDW01","OUT010",548.437268529189
"FDJ28","OUT049",3159.04124611252
"FDB17","OUT035",2998.40737742571
"FDM40","OUT049",2332.02944142188
"FDV46","OUT045",2195.65195652251
"FDQ44","OUT049",2014.21535546489
"NCD42","OUT046",642.653720350615
"DRH37","OUT046",2610.5777650148
"FDR10","OUT018",2342.09768070676
"NCD06","OUT027",2202.11140629784
"FDI53","OUT046",2603.35059452028
"FDG16","OUT035",3547.89175585599
"DRB25","OUT046",1701.88714773045
"FDY09","OUT046",2806.20543825775
"FDX48","OUT045",2430.47884429785
"FDC03","OUT010",1271.13368702846
"FDT47","OUT035",1735.70047062423
"FDW44","OUT027",4222.2717562991
"FDT24","OUT017",1349.21124111967
"FDT12","OUT019",1740.3085402433
"NCS38","OUT035",1922.14646383833
"FDO39","OUT035",3081.8108114842
"FDA13","OUT046",672.081940649295
"FDO48","OUT035",3669.33385778377
"DRJ01","OUT017",2615.10228559385
"FDD53","OUT018",410.497504915178
"NCT05","OUT049",4106.22711097095
"FDQ51","OUT045",768.450935531361
"FDU60","OUT013",2735.07047840833
"FDC59","OUT046",1082.10521963911
"FDP36","OUT035",1047.86237593194
"NCM19","OUT017",1859.6578068885
"FDL16","OUT035",876.924715549475
"FDE50","OUT018",2758.32164565341
"NCR18","OUT013",774.06362364735
"NCD30","OUT035",1692.89773439072
"FDH31","OUT013",1689.40369060684
"FDD56","OUT019",901.149772278774
"FDC47","OUT049",3700.98481816025
"FDZ21","OUT045",1501.93013925679
"FDM01","OUT049",1775.58545783483
"FDF24","OUT013",1411.3875335951
"FDW23","OUT017",764.390533193587
"FDY52","OUT018",749.72800723095
"DRH37","OUT027",4041.58665634064
"DRO47","OUT027",3228.72248913949
"FDR25","OUT049",4301.59495369564
"FDQ24","OUT027",5390.90117084038
"DRJ51","OUT018",3343.63960721593
"NCU06","OUT035",3741.59311664247
"NCV18","OUT018",1009.99859618027
"NCC06","OUT027",3459.8338502964
"FDZ01","OUT018",1438.79119041041
"FDT14","OUT017",2049.64699068449
"FDD11","OUT019",2086.19643654612
"FDN09","OUT017",3943.31511673335
"NCO18","OUT010",932.711305872424
"FDZ50","OUT045",2905.02233406909
"FDS44","OUT013",3827.9682767641
"FDI36","OUT045",3115.30469478242
"FDA26","OUT010",1597.48333880936
"NCY53","OUT049",1870.2812444727
"FDF32","OUT049",3266.63915873445
"FDF59","OUT010",114.530991052399
"FDB20","OUT046",1267.48875471997
"DRH11","OUT035",1073.82732396373
"FDT03","OUT049",3069.91153759417
"NCH06","OUT035",3975.12710564868
"FDR55","OUT049",3113.54956271465
"FDI10","OUT035",2911.53044717603
"FDZ12","OUT045",2196.03164571483
"FDM12","OUT049",3114.82462962256
"DRB25","OUT045",1638.18023330669
"NCS41","OUT013",2916.58835276577
"NCT53","OUT049",2675.27860998922
"NCD55","OUT013",702.638378202215
"FDY08","OUT049",2387.09130887091
"NCP55","OUT049",995.064103164342
"FDA33","OUT013",2403.49366100721
"FDQ33","OUT013",2402.65479441939
"FDE45","OUT027",4320.36349954503
"FDT26","OUT013",2000.73232362472
"NCV53","OUT049",3844.37758898099
"FDK60","OUT027",3041.31684870433
"NCJ29","OUT046",1337.69855843001
"FDI15","OUT045",4098.50321283032
"FDX21","OUT013",1788.55128887792
"FDV49","OUT019",2258.31464069609
"DRO59","OUT046",1250.4038132341
"FDZ14","OUT045",1939.52923482929
"FDP32","OUT027",3455.78598806086
"FDC33","OUT017",3299.64573429595
"FDT14","OUT010",72.0822880056013
"NCN54","OUT027",2717.20575954302
"FDR57","OUT027",3975.76233858753
"DRK12","OUT046",565.414903434723
"FDX52","OUT049",3230.12003395118
"FDX08","OUT010",989.6265385933
"FDP10","OUT010",-220.397752403829
"NCP50","OUT045",1213.88645463706
"NCL06","OUT013",4089.81231107765
"FDP25","OUT013",3496.82054060658
"FDE53","OUT013",1707.75319005963
"FDL27","OUT017",1217.34867372732
"FDC35","OUT049",3366.33559433741
"DRJ47","OUT010",830.15503012849
"FDD16","OUT018",967.333181971931
"NCN42","OUT049",2437.15887957018
"FDC38","OUT027",3542.94559338807
"NCO07","OUT045",3277.42223264095
"FDQ20","OUT049",777.920574282043
"FDI32","OUT046",1801.50510913158
"FDN20","OUT010",849.462530135904
"DRJ51","OUT027",5051.54134543685
"FDU08","OUT045",1522.27437668058
"DRN37","OUT019",746.199742280522
"FDD05","OUT010",65.0947379593868
"FDW15","OUT046",2438.04865872378
"FDI52","OUT046",1975.20601052817
"DRM11","OUT049",4187.47119021877
"NCO06","OUT045",472.937718170624
"FDU38","OUT049",3126.09040219693
"FDU59","OUT018",2302.86160051066
"FDJ10","OUT046",2256.77645000121
"FDM13","OUT049",2213.46515953302
"NCJ30","OUT019",755.93059395659
"FDM45","OUT018",1689.5124098471
"FDP36","OUT045",813.935770137016
"NCD30","OUT010",-337.38217975676
"FDN48","OUT017",1604.18732861234
"FDY32","OUT049",2664.56552728393
"FDU47","OUT046",2315.81392824734
"FDF17","OUT019",1258.15022244708
"FDP34","OUT017",2592.02854347277
"FDA47","OUT049",2730.87313644587
"DRD27","OUT027",3030.6076382505
"FDW38","OUT045",877.143770002985
"FDZ15","OUT019",44.8118656463228
"FDZ03","OUT027",4468.80238226209
"NCN19","OUT049",3085.21052747665
"FDG02","OUT035",3174.50745223401
"FDS31","OUT035",3095.20681731719
"FDW43","OUT019",1762.47036684191
"FDZ47","OUT010",-260.124136040101
"FDO57","OUT017",2659.7320607051
"NCL07","OUT013",688.721724080761
"NCV42","OUT013",1781.40515330317
"FDP40","OUT017",1938.6876385676
"FDP48","OUT019",1086.34387535032
"FDH21","OUT017",2678.52914055417
"NCP02","OUT049",1069.1975132112
"FDK24","OUT049",861.256073390734
"FDC41","OUT045",1156.6481625015
"FDF08","OUT017",1535.30706118923
"FDO49","OUT017",1029.07477869759
"FDS56","OUT027",5599.36629998911
"FDX46","OUT018",763.401634007105
"FDQ07","OUT013",3547.06369756416
"FDC32","OUT010",-413.352482381629
"FDT21","OUT019",2022.30913268723
"FDG58","OUT045",2452.60672663382
"FDW14","OUT049",1531.29992233243
"DRA12","OUT027",3681.15936021874
"FDV27","OUT013",1506.45437876595
"DRD25","OUT013",1801.08350773193
"DRF48","OUT027",4395.25935105369
"FDX24","OUT017",1598.12976357225
"DRJ51","OUT046",3617.39585239905
"FDE45","OUT045",2819.48113698649
"FDE14","OUT046",1671.35234871733
"FDG53","OUT045",2133.08265761669
"FDT08","OUT046",2405.37903015295
"DRC27","OUT027",5327.0899139535
"FDG20","OUT035",2989.08316949597
"FDC21","OUT046",1790.26864926275
"FDV31","OUT018",2542.95156816782
"FDB58","OUT045",2251.42270356128
"FDV23","OUT046",1990.51651353249
"FDA25","OUT019",-218.194948379237
"FDC15","OUT046",2528.49742652983
"FDU47","OUT049",2357.12871020025
"FDE23","OUT013",858.238081669892
"FDS08","OUT013",2859.3610949813
"FDW03","OUT027",3171.43688754546
"FDJ60","OUT018",2364.08211186007
"FDM34","OUT017",2151.86262732145
"FDW33","OUT013",1707.28612052148
"FDZ40","OUT013",942.321980026578
"FDE33","OUT018",1072.21494977578
"NCC06","OUT010",131.666879448995
"FDU11","OUT046",1913.07598426673
"FDL44","OUT017",2723.51919500165
"NCZ29","OUT017",2097.11467384923
"FDG28","OUT010",2014.26900160848
"FDL12","OUT018",733.711747522933
"FDD52","OUT017",1862.38355086575
"FDO15","OUT013",1274.23756394996
"NCN29","OUT027",2267.70182881758
"FDW36","OUT013",1750.97028983704
"FDB21","OUT046",3777.54591708657
"FDZ28","OUT013",2115.83695737846
"FDY10","OUT035",1970.72484090039
"DRG39","OUT017",988.355797518777
"FDN28","OUT013",1716.28803723887
"FDV15","OUT035",1804.07756728028
"DRI13","OUT035",3565.86077807596
"FDH20","OUT046",1604.54690065757
"FDY51","OUT013",3508.29548412133
"FDE16","OUT013",3316.61797579163
"FDX40","OUT018",354.762870186815
"FDC48","OUT018",1031.30707432802
"FDS14","OUT046",2513.73566965422
"FDX56","OUT017",3440.46661825093
"FDI10","OUT046",2769.13144435187
"FDI14","OUT013",2305.31584535436
"DRM48","OUT013",625.016068018945
"NCH07","OUT027",3953.39456357812
"FDY26","OUT013",3409.44660210251
"FDD02","OUT027",3343.9706734057
"FDM12","OUT046",3033.32444288093
"DRF01","OUT010",388.081006916498
"FDV36","OUT046",2026.36143598077
"DRI59","OUT013",3539.62344039946
"FDV03","OUT018",2233.60235093601
"FDO39","OUT017",3043.14654237356
"NCB07","OUT018",2835.13618304905
"FDH38","OUT027",3306.1517828089
"FDZ13","OUT035",992.115829586553
"NCZ30","OUT046",1940.58633959508
"NCA06","OUT035",719.051184196777
"FDB04","OUT049",1539.09013791639
"FDN50","OUT013",1567.46529580925
"NCG06","OUT049",4116.60330620764
"NCY17","OUT018",442.342485790595
"FDC23","OUT046",2862.93265280395
"FDK33","OUT049",3454.12918793664
"FDR03","OUT049",3440.53271346636
"FDZ07","OUT045",1025.45989162527
"FDO38","OUT013",1308.51068512876
"FDS59","OUT046",1787.45685397319
"DRM11","OUT019",2175.62544220657
"FDX52","OUT027",4574.98479358599
"DRJ35","OUT018",693.869938430439
"NCP53","OUT046",3761.23017571177
"FDW15","OUT019",539.647270300951
"DRI47","OUT045",2235.78419344808
"DRZ11","OUT035",2108.11501041495
"FDS02","OUT013",3175.32137472411
"DRD49","OUT018",3430.20064965968
"FDW38","OUT049",1005.36148279768
"FDR21","OUT019",937.343046992526
"FDE40","OUT013",1123.01118494957
"FDI02","OUT045",1733.93452013745
"FDQ04","OUT045",614.450435476535
"FDY14","OUT017",4277.66529815954
"NCT54","OUT046",1523.09431070991
"DRD25","OUT017",1864.35555194846
"DRE01","OUT045",3706.76631603855
"FDJ12","OUT010",1458.13419386715
"NCZ05","OUT049",1733.53600277444
"DRB25","OUT019",-177.02582660581
"NCC31","OUT045",2439.83672250748
"FDM16","OUT045",1219.65535362889
"DRG11","OUT049",1765.81948348526
"FDV24","OUT027",3818.35187687626
"FDV43","OUT046",772.377972147112
"FDG05","OUT018",2232.53600986439
"FDV23","OUT010",91.8176870489743
"FDI58","OUT018",1233.45326645804
"FDQ11","OUT017",4202.58344069665
"FDC05","OUT027",4610.42499979488
"FDF40","OUT013",3984.25924566491
"FDU02","OUT018",3313.26763285898
"FDT32","OUT013",3041.54983387911
"NCF06","OUT017",4190.06629028328
"FDT46","OUT013",897.372223043405
"FDR58","OUT010",-411.965283661997
"FDY04","OUT046",2640.77677393427
"FDT58","OUT045",2595.75729895645
"FDE46","OUT049",2536.54884800761
"DRH11","OUT017",1015.75225131308
"DRI51","OUT046",2733.01142651396
"FDC35","OUT017",3333.58666518045
"FDP45","OUT035",4155.58510361
"FDC45","OUT017",2791.91818661193
"FDU01","OUT045",2915.79803035881
"FDJ53","OUT010",32.7576087327173
"FDJ46","OUT017",2869.12693470498
"FDX07","OUT013",3029.08921693391
"NCI30","OUT049",3975.26631118258
"FDE47","OUT027",3422.3248876707
"FDV48","OUT045",1258.18679765771
"FDN16","OUT019",-216.1977908943
"FDM52","OUT013",2379.02470585574
"FDA32","OUT027",4891.55777884266
"FDH05","OUT017",3780.19506094253
"FDW25","OUT010",-478.653016390889
"FDQ09","OUT046",1827.3277298468
"NCM17","OUT010",-1135.41668897334
"DRM59","OUT046",2470.14858871199
"FDV47","OUT027",2810.8797956082
"DRE15","OUT035",1361.00086380299
"FDS25","OUT010",-139.366199673666
"NCZ05","OUT018",1370.57515139184
"NCV05","OUT019",570.64395954321
"DRM37","OUT046",3104.18109488235
"FDV58","OUT027",4518.21154002756
"FDN22","OUT027",5444.49352785293
"NCO06","OUT049",633.599333264269
"FDT56","OUT019",-876.366362582294
"FDM02","OUT013",1481.34828683114
"FDA09","OUT046",2899.8034572008
"NCC06","OUT035",2138.79083045618
"NCL54","OUT049",2872.41483388582
"NCB55","OUT017",1042.6468743422
"FDB12","OUT017",1808.88482709361
"NCA54","OUT049",2926.2977717005
"NCS38","OUT049",1912.22837885049
"FDC02","OUT049",4173.06225080083
"FDK44","OUT019",861.416635135136
"FDE16","OUT035",3420.98044687845
"NCS05","OUT035",2230.71619572122
"FDZ59","OUT045",2627.41142160608
"FDI20","OUT017",3474.09038419548
"FDQ14","OUT046",2431.94518363279
"FDF53","OUT017",3015.93583379404
"FDW25","OUT017",1475.04461826179
"NCQ43","OUT010",-199.956300737433
"FDX52","OUT013",3124.84499040398
"FDE28","OUT045",3559.54443285865
"FDN15","OUT017",2315.74900436008
"FDO28","OUT017",1997.0162846996
"FDQ33","OUT045",2351.88079098681
"FDM22","OUT010",-937.273350884373
"FDJ03","OUT017",965.703698057052
"FDI16","OUT045",858.040131085932
"FDI09","OUT027",5265.63802931082
"FDX55","OUT013",3475.92094833382
"FDS23","OUT027",3477.57589920914
"DRC12","OUT045",2973.65715470246
"FDH41","OUT049",3493.10075693527
"FDN01","OUT013",2821.9744415809
"FDV55","OUT045",2256.00381741997
"NCJ19","OUT013",935.712746379365
"NCY29","OUT010",-981.732638048864
"FDP03","OUT018",1721.26912553057
"FDZ52","OUT045",1694.32217937575
"FDH31","OUT010",-201.98431248504
"FDQ19","OUT018",3577.71653744188
"FDS15","OUT035",1877.54222728664
"FDN32","OUT017",3024.62030627335
"FDH32","OUT049",1680.34358551582
"FDF33","OUT017",1868.75472405944
"FDJ22","OUT046",3033.98009305768
"FDG56","OUT010",-810.343730205099
"FDC05","OUT046",3146.9128168264
"FDK09","OUT013",3605.60020364348
"NCV29","OUT045",2740.0012127944
"NCC43","OUT019",2012.81449753364
"NCA42","OUT049",2585.57207091954
"FDC10","OUT046",1930.03705603442
"FDC16","OUT013",1497.00224278678
"NCL17","OUT013",2263.2618255362
"FDA51","OUT035",1990.64739599605
"FDW01","OUT017",2538.2431858358
"NCF30","OUT045",1935.80765161354
"FDN49","OUT013",779.590489397779
"FDY20","OUT045",1427.88634628072
"FDC15","OUT045",2427.66776683634
"FDY24","OUT046",923.261017795036
"NCG43","OUT017",1590.89424491675
"FDA48","OUT013",3532.3444440391
"NCF55","OUT017",725.531216628368
"FDL38","OUT049",1584.37950139529
"NCQ29","OUT018",3756.68014266909
"FDC34","OUT017",2619.78340277036
"FDP36","OUT027",2352.89379901613
"FDN50","OUT010",-331.037387038438
"FDO23","OUT049",1602.17202730924
"FDT56","OUT013",1034.63434896258
"FDT13","OUT027",4452.17731001961
"FDZ03","OUT013",3055.71364196453
"FDQ03","OUT010",1859.90529244611
"FDU44","OUT045",2568.01033559629
"FDD03","OUT049",3739.76641920055
"NCH30","OUT013",1797.58387789459
"FDS60","OUT010",981.683111706449
"FDG08","OUT046",2770.17547780273
